id,location,visited_GBR,visited_GBR_num,aust_1_or_over_2,"Q.28 IF AUSTRALIAN - Code State (1=NT, 2=NSW and ACT, 3=VIC, 4=QLD, 5=SA, 6=WA, 7=TAS)",aust_state,country_origin,geopol_region,coord,latitude,longitude
18426005,Airlie Beach,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18428454,Airlie Beach,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18428580,Airlie Beach,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18428907,Airlie Beach,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18444726,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18444802,Cairns,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18471303,Airlie Beach,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18498155,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18559081,Townsville,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18629708,Townsville,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18629737,Townsville,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18713381,Townsville,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18777310,Cairns,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18833028,Cairns,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18880609,Yeppoon,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18494132,Mackay,YES,1,2,,,Taiwan,Asia-Pacific,"23 30 N, 121 00 E",#VALUE!,121
18172097,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18172140,Townsville,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18172162,Townsville,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18173723,Townsville,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18185126,Townsville,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18185215,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18185220,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18248403,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18248414,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18249457,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18249577,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18249595,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18249605,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18250197,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18250223,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18273452,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18273474,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18273996,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18274063,Other,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18274122,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18274125,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18274128,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18274646,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18274691,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18274758,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18288136,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18288447,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18299159,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18303835,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18303970,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18304873,Trinity Park,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18305157,Trinity Park,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18305807,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18305908,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18305988,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18306013,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18306029,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18321679,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18322386,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18322445,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18322446,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18322724,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18324291,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18326068,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18326116,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18326208,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18337311,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18338256,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18338258,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18338511,Townsville,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18338580,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18338880,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18352432,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18353877,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18353878,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18353956,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18354306,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18354310,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18354312,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18354643,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18354644,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18355115,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18356633,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18356683,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18359008,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18359053,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18359459,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18359539,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18359619,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18359765,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18359844,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18360062,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18360067,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18368726,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18368749,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18368762,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18368988,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18369336,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18369945,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370014,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370037,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370112,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370147,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370261,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370362,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370379,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370456,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370475,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370482,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370491,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370613,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18370930,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18373134,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18382155,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18409296,Airlie Beach,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18409372,Airlie Beach,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18412352,Airlie Beach,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18412741,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18413477,Airlie Beach,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18413962,Airlie Beach,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18414105,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18414112,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18414584,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18414600,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18426006,Airlie Beach,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18426009,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18428660,Airlie Beach,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18428902,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18428923,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18428930,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18428965,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18443266,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18444889,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18446379,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18446779,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18463539,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18463552,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18464315,Airlie Beach,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18474115,Other,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18496753,Airlie Beach,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18497402,Port Douglas,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18514300,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18515826,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18516745,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18532951,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18550637,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18592489,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18592552,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18627749,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18627752,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18672939,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18686863,Townsville,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18693702,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18694402,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18708175,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18708397,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18708496,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18726547,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18743502,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18759008,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18759077,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18761664,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18761690,Cairns,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18779445,Townsville,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18780700,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18795349,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18821109,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18831757,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18835332,Cairns,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18879659,Yeppoon,YES,1,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18965284,Other,NO,2,2,,,United Kingdom,Europe,"54 00 N, 2 00 W",54,-2
18185236,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18185503,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18199900,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18249435,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18261705,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18273716,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18273856,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18274933,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18288646,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18288662,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18289107,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18289457,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18289493,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18289502,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18289528,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18303507,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18320393,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18338242,Port Douglas,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18355787,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18356245,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18356742,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18356765,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18359957,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18368983,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18369044,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18370299,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18370423,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18370440,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18370704,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18370807,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18370817,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18373183,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18382360,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18384016,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18408372,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18412442,Airlie Beach,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18414070,Airlie Beach,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18414074,Airlie Beach,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18428793,Airlie Beach,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18428971,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18429819,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18461046,Airlie Beach,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18461052,Airlie Beach,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18461350,Airlie Beach,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18461546,Airlie Beach,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18461552,Airlie Beach,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18498453,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18498482,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18549304,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18610715,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18670917,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18671480,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18672717,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18714738,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18715816,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18743111,Townsville,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18761366,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18761428,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18761709,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18762200,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18762208,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18762226,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18762249,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18777916,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18778507,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18779355,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18779446,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18779447,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18779841,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18789603,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18795006,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18795295,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18797807,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18808296,Townsville,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18813303,Townsville,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18821102,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18821116,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18821252,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18831615,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18832230,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18832740,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18834732,Cairns,NO,2,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18836745,Cairns,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
19046120,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
19046279,Townsville,YES,1,2,,,United States,North America ,"38 00 N, 97 00 W",38,-97
18289446,Cairns,YES,1,2,,,,,,0,0
18322531,Townsville,YES,1,2,,,,,,0,0
18355044,Cairns,NO,2,2,,,,Europe,,0,0
18447486,Townsville,NO,2,2,,,,Europe,,0,0
18850267,Yeppoon,YES,1,2,,,,Europe,,0,0
18860353,Yeppoon,YES,1,2,,,,Europe,,0,0
19131685,Kuranda,YES,1,2,,,,Europe,,0,0
19131783,Kuranda,YES,1,2,,,,Europe,,0,0
18199418,Townsville,YES,1,,,,,,,0,0
18200351,Townsville,YES,1,,,,,,,0,0
18218574,Townsville,NO,2,,,,,,,0,0
18218575,Townsville,YES,1,,,,,,,0,0
18234612,Cairns,NO,2,,,,,,,0,0
18234850,Cairns,YES,1,,,,,,,0,0
18246001,Cairns,NO,2,,,,,,,0,0
18247826,Cairns,NO,2,,,,,,,0,0
18248167,Cairns,NO,2,,,,,,,0,0
18248389,Cairns,YES,1,,,,,,,0,0
18248407,Cairns,YES,1,,,,,,,0,0
18249285,Cairns,NO,2,,,,,,,0,0
18249477,Cairns,YES,1,,,,,,,0,0
18260673,Cairns,YES,1,,,,,,,0,0
18261551,Cairns,YES,1,,,,,,,0,0
18272843,Cairns,NO,2,,,,,,,0,0
18272851,Other,YES,1,,,,,,,0,0
18273811,Cairns,YES,1,,,,,,,0,0
18273860,Cairns,NO,2,,,,,,,0,0
18274108,Cairns,YES,1,,,,,,,0,0
18274113,Cairns,NO,2,,,,,,,0,0
18274306,Other,YES,1,,,,,,,0,0
18274315,Cairns,NO,2,,,,,,,0,0
18288858,Cairns,YES,1,,,,,,,0,0
18289059,Cairns,YES,1,,,,,,,0,0
18289134,Cairns,YES,1,,,,,,,0,0
18289456,Cairns,YES,1,,,,,,,0,0
18289459,Cairns,YES,1,,,,,,,0,0
18290062,Cairns,YES,1,,,,,,,0,0
18290250,Cairns,YES,1,,,,,,,0,0
18299166,Cairns,NO,2,,,,,,,0,0
18299404,Cairns,YES,1,,,,,,,0,0
18299405,Cairns,NO,2,,,,,,,0,0
18299415,Cairns,NO,2,,,,,,,0,0
18299424,Cairns,NO,2,,,,,,,0,0
18300238,Cairns,YES,1,,,,,,,0,0
18302714,Cairns,NO,2,,,,,,,0,0
18303514,Cairns,YES,1,,,,,,,0,0
18303651,Cairns,NO,2,,,,,,,0,0
18303656,Cairns,NO,2,,,,,,,0,0
18304703,Cairns,NO,2,,,,,,,0,0
18304880,Trinity Park,YES,1,,,,,,,0,0
18305255,Cairns,YES,1,,,,,,,0,0
18305438,Cairns,YES,1,,,,,,,0,0
18321515,Cairns,YES,1,,,,,,,0,0
18321800,Cairns,NO,2,,,,,,,0,0
18321828,Cairns,NO,2,,,,,,,0,0
18322102,Cairns,NO,2,,,,,,,0,0
18322104,Cairns,NO,2,,,,,,,0,0
18322126,Cairns,NO,2,,,,,,,0,0
18322514,Cairns,YES,1,,,,,,,0,0
18322829,Cairns,NO,2,,,,,,,0,0
18335243,Port Douglas,NO,2,,,,,,,0,0
18336035,Cairns,YES,1,,,,,,,0,0
18336262,Cairns,NO,2,,,,,,,0,0
18337959,Port Douglas,NO,2,,,,,,,0,0
18338254,Cairns,NO,2,,,,,,,0,0
18338808,Cairns,NO,2,,,,,,,0,0
18338941,Cairns,YES,1,,,,,,,0,0
18339822,Port Douglas,NO,2,,,,,,,0,0
18352576,Port Douglas,YES,1,,,,,,,0,0
18353444,Cairns,NO,2,,,,,,,0,0
18355535,Cairns,YES,1,,,,,,,0,0
18355707,Cairns,NO,2,,,,,,,0,0
18355826,Cairns,YES,1,,,,,,,0,0
18355909,Cairns,YES,1,,,,,,,0,0
18359297,Cairns,YES,1,,,,,,,0,0
18359531,Cairns,YES,1,,,,,,,0,0
18368990,Cairns,YES,1,,,,,,,0,0
18368997,Cairns,YES,1,,,,,,,0,0
18369270,Cairns,NO,2,,,,,,,0,0
18369337,Cairns,YES,1,,,,,,,0,0
18369752,Cairns,NO,2,,,,,,,0,0
18369865,Cairns,YES,1,,,,,,,0,0
